1627305575.171620	0.625000	-0.274000	-0.569800	1.229300	-0.418300	-0.754100
1627305575.187096	0.721600	-0.739000	-0.645400	0.054600	0.309800	-0.600800
1627305575.194099	0.729100	-0.748900	-0.664200	0.107200	0.297300	-0.691200
1627305575.200395	0.737500	-0.751000	-0.679600	0.167300	0.293300	-0.783800
1627305575.201314	0.740600	-0.742400	-0.684400	0.211900	0.293000	-0.866500
1627305575.209499	0.740700	-0.721300	-0.680900	0.233300	0.286900	-0.941100
1627305575.230746	0.740100	-0.695200	-0.673200	0.257400	0.281700	-1.003700
1627305575.232141	0.737400	-0.665300	-0.669300	0.269000	0.272800	-1.061700
1627305575.247236	0.738800	-0.633900	-0.670200	0.236400	0.274400	-1.115500
1627305575.252716	0.739300	-0.618700	-0.688700	0.222000	0.284100	-1.146300
1627305575.274797	0.733300	-0.622900	-0.711200	0.267500	0.304300	-1.174400
1627305575.275812	0.728500	-0.638300	-0.721400	0.301400	0.337300	-1.215300
1627305575.278184	0.727800	-0.641100	-0.710100	0.295300	0.374200	-1.267900
1627305575.291713	0.726900	-0.629200	-0.690300	0.308700	0.402300	-1.329000
1627305575.311174	0.728100	-0.606700	-0.670000	0.335300	0.420100	-1.399800
1627305575.312143	0.728500	-0.579100	-0.662500	0.337500	0.439300	-1.467000
1627305575.317194	0.726000	-0.549000	-0.654100	0.327100	0.455200	-1.519300
1627305575.331626	0.729200	-0.520900	-0.645900	0.349400	0.471700	-1.562600
1627305575.332551	0.722900	-0.501700	-0.634200	0.401900	0.479600	-1.599000
1627305575.356002	0.721200	-0.483600	-0.617800	0.440700	0.486600	-1.631300
1627305575.358232	0.712200	-0.457000	-0.590700	0.439500	0.486300	-1.655500
1627305575.373078	0.715200	-0.420700	-0.569500	0.436700	0.480200	-1.669200
1627305575.401550	0.712200	-0.394200	-0.557700	0.471800	0.462500	-1.665900
1627305575.402474	0.713300	-0.371300	-0.556800	0.463900	0.454900	-1.658500
1627305575.403469	0.715100	-0.351200	-0.555400	0.432400	0.455800	-1.649700
1627305575.428317	0.715100	-0.333900	-0.552200	0.436100	0.457900	-1.634700
1627305575.430828	0.709800	-0.321700	-0.556400	0.477000	0.460700	-1.621600
1627305575.440057	0.699300	-0.309200	-0.556000	0.500600	0.472000	-1.608700
1627305575.440975	0.690100	-0.286600	-0.547600	0.524100	0.492800	-1.591900
1627305575.446990	0.687400	-0.266700	-0.544400	0.599800	0.509200	-1.570600
1627305575.450585	0.687600	-0.248200	-0.540800	0.677100	0.526700	-1.548600
1627305575.478844	0.687400	-0.221900	-0.523100	0.712200	0.544400	-1.527200
1627305575.479763	0.695100	-0.194500	-0.502100	0.749500	0.558100	-1.498800
