1627444940.012961	1.004400	0.063600	0.000000	13980445696.000000	13.265900	0.000000
1627444940.017526	1.002800	0.071000	0.118900	-0.030000	0.003100	0.012500
1627444940.018166	1.009900	0.068400	0.130100	-0.005600	-0.002700	0.009700
1627444940.018805	1.009900	0.060500	0.122900	0.005400	-0.017600	0.007000
1627444940.019447	1.004600	0.063400	0.124400	-0.041300	-0.025000	0.007300
1627444940.020034	1.006800	0.080300	0.121600	-0.040700	-0.035600	0.009400
1627444940.020676	1.006600	0.074800	0.119900	-0.015000	-0.037800	0.015900
1627444940.021278	1.012100	0.065200	0.101800	0.025900	-0.043000	0.018300
1627444940.021837	1.004900	0.038800	0.133800	-0.059600	-0.042400	0.020700
1627444940.022414	1.024500	0.069000	0.138400	-0.047100	-0.036300	0.013100
1627444940.022921	1.007000	0.034400	0.079500	-0.030000	-0.073800	0.014300
1627444940.023422	0.994100	0.056800	0.122400	-0.140600	-0.035900	0.009100
1627444940.023924	1.014600	0.048600	0.126700	-0.141500	-0.043600	0.007900
1627444940.024424	1.005000	0.065700	0.096300	-0.110000	-0.059500	0.005500
1627444940.024933	0.991100	0.058200	0.085800	-0.105700	-0.050900	0.011300
1627444940.025386	0.994300	0.067100	0.109600	-0.117600	-0.022200	0.011600
1627444940.025838	1.010900	0.069500	0.106100	-0.066300	-0.019500	0.006700
1627444940.026298	0.999500	0.056900	0.074300	-0.034000	-0.022200	0.006700
1627444940.026742	0.998500	0.058700	0.093600	-0.062700	0.005900	0.009100
1627444940.027165	1.012300	0.040600	0.082900	-0.034900	0.017200	0.005200
1627444940.027618	1.011700	0.047500	0.085400	-0.092900	0.020300	0.000900
1627444940.028115	1.004900	0.059900	0.085100	-0.111500	0.026700	0.007300
1627444940.028619	0.992300	0.067100	0.071700	-0.091400	0.041000	0.012500
1627444940.029091	0.991600	0.061600	0.063600	-0.077900	0.062700	0.014300
1627444940.029570	0.992100	0.046900	0.053000	-0.074300	0.088100	0.018600
1627444940.030010	0.999100	0.039200	0.053100	-0.110000	0.100900	0.023800
1627444940.030448	0.991200	0.038000	0.043000	-0.156700	0.113400	0.028400
1627444940.030886	0.988400	0.044700	0.014000	-0.222100	0.172100	0.036000
1627444940.031347	0.999900	0.068600	0.022300	-0.304900	0.179400	0.050100
1627444940.031770	1.007800	0.061600	0.009500	-0.274600	0.170800	0.059500
1627444940.032193	0.999800	0.038800	-0.019300	-0.279800	0.197700	0.066200
1627444940.032636	1.002600	0.013100	0.015400	-0.277700	0.178800	0.072400
1627444940.033063	0.958500	0.006600	0.064900	-0.295400	0.223400	0.052500
1627444940.033485	0.966200	0.013700	0.075800	-0.294200	0.325100	0.034800
1627444940.033934	0.966700	0.026400	0.083100	-0.296300	0.375800	0.029000
1627444940.034356	0.979400	0.068700	0.132100	-0.315000	0.424600	0.019800
1627444940.034808	0.988600	0.107100	0.179600	-0.246200	0.459200	0.025300
1627444940.035217	0.994400	0.132600	0.195600	-0.107300	0.471400	0.040300
1627444940.035737	0.994500	0.136500	0.232800	0.087000	0.445700	0.063800
1627444940.036232	1.007600	0.111700	0.233300	0.266300	0.420100	0.073000
1627444940.036655	1.030400	0.064700	0.313100	0.242200	0.352000	0.070200
1627444940.037066	1.032100	0.083100	0.353000	0.142900	0.271900	0.063200
