1627302456.366093	-1.020500	-0.051000	-0.012800	0.063800	0.004000	-0.008600
1627302456.366742	-1.018100	-0.039600	-0.025500	0.087600	0.001600	-0.013200
1627302456.367389	-1.012900	-0.032300	-0.033700	0.134700	-0.010900	-0.019300
1627302456.368033	-1.011100	-0.034800	-0.054900	0.189600	-0.026500	-0.024500
1627302456.460858	-1.011100	-0.034800	-0.054900	0.189600	-0.026500	-0.024500
1627302456.461288	-1.082600	-0.189100	0.700900	0.947700	0.857700	0.256500
1627302456.463038	-1.081300	-0.159200	0.607100	0.879900	0.772500	0.314500
1627302456.463472	-1.070600	-0.130700	0.553500	0.698200	0.721800	0.391200
1627302456.463895	-1.032600	-0.103600	0.557900	0.524400	0.539400	0.520400
1627302456.465268	-1.018200	0.017000	0.626600	0.463600	0.258800	0.635200
1627302456.465741	-1.097400	0.163600	0.442600	0.362200	0.136000	0.704300
1627302456.466207	-1.219100	0.221200	0.288500	0.644100	0.216900	0.765400
1627302456.468661	-1.309800	0.161100	0.179900	1.219900	0.347000	0.857600
1627302456.469174	-1.364100	0.062600	0.105300	1.480700	0.552600	0.957800
1627302456.469631	-1.350500	-0.094000	0.215200	1.666400	0.807600	1.039600
1627302456.470064	-1.231200	-0.196800	0.350000	1.500200	1.036700	1.147500
1627302456.472495	-1.042400	-0.270000	0.387600	1.130100	1.151800	1.291600
1627302456.472973	-0.971400	-0.461400	0.407300	0.513700	1.123100	1.368300
1627302456.473432	-1.033600	-0.709600	0.408700	-0.439600	0.948100	1.290700
1627302456.473852	-1.158900	-0.649000	0.322100	-1.612700	0.759400	1.087000
1627302456.476155	-1.196400	-0.460100	0.379500	-2.161300	0.702800	0.848400
1627302456.476815	-1.052100	-0.226700	0.493900	-2.159100	0.749600	0.664600
1627302456.477685	-0.914800	0.021900	0.593300	-1.829600	0.721800	0.543300
1627302456.478426	-0.829600	0.272100	0.572100	-1.088000	0.679300	0.458100
1627302456.480415	-0.778100	0.540400	0.508800	0.102600	0.647600	0.452600
1627302456.481084	-0.795400	0.670900	0.486900	1.167300	0.656400	0.513400
1627302456.483208	-0.870500	0.636700	0.451900	2.162700	0.668900	0.592500
1627302456.483634	-0.972500	0.491300	0.362500	2.910400	0.675700	0.629400
1627302456.484089	-1.074700	0.260900	0.287000	3.122400	0.686700	0.590700
1627302456.484510	-1.148200	0.017500	0.246300	2.972700	0.704700	0.489600
1627302456.486805	-1.171300	-0.186900	0.265900	2.327700	0.710200	0.320000
1627302456.487223	-1.154300	-0.269000	0.327000	1.718600	0.649400	0.202800
1627302456.487671	-1.114900	-0.273300	0.373300	1.021300	0.582500	0.151400
1627302456.488087	-1.076500	-0.180500	0.397500	0.344200	0.493900	0.160900
1627302456.489816	-1.072400	-0.076500	0.435700	0.135300	0.454500	0.211600
1627302456.490234	-1.066000	0.007200	0.481900	0.073000	0.459100	0.264400
1627302456.490650	-1.031000	0.076900	0.494500	0.019200	0.521700	0.296200
1627302456.492912	-0.995100	0.090900	0.451800	0.026200	0.595000	0.296800
1627302456.493347	-0.965000	0.082000	0.409900	0.072300	0.650900	0.284900
1627302456.493793	-0.936900	0.063800	0.350100	0.051900	0.689400	0.265700
1627302456.494209	-0.931800	0.051400	0.313400	-0.001900	0.689700	0.245800
1627302456.495934	-0.935400	0.057400	0.315900	-0.026600	0.685700	0.233300
1627302456.496351	-0.935900	0.054200	0.304200	-0.065400	0.692500	0.237900
1627302456.496766	-0.927400	0.032500	0.282500	-0.110900	0.694000	0.255900
1627302456.497258	-0.918500	0.019900	0.252000	-0.197700	0.680200	0.263200
