1627307244.362448	0.654300	-0.341100	-0.719500	-0.001600	0.061900	-0.008000
1627307244.365884	0.646500	-0.342800	-0.705800	-0.018700	0.074500	-0.000000
1627307244.366523	0.648800	-0.345900	-0.695300	-0.020900	0.079700	0.006100
1627307244.367156	0.653700	-0.354900	-0.678700	-0.011400	0.080000	0.005800
1627307244.367790	0.654400	-0.358400	-0.665800	-0.009300	0.070800	0.003000
1627307244.369037	0.651900	-0.356900	-0.656600	-0.013500	0.058000	-0.001500
1627307244.369596	0.653800	-0.350700	-0.652500	-0.005300	0.042400	-0.001800
1627307244.370149	0.653000	-0.349200	-0.653300	0.001700	0.027700	0.002400
1627307244.370701	0.650100	-0.345600	-0.646500	0.008100	0.015500	0.011600
1627307244.371257	0.651100	-0.351800	-0.645300	0.020700	0.001500	0.023500
1627307244.371817	0.649400	-0.360100	-0.642500	0.023700	-0.011100	0.032100
1627307244.372308	0.644700	-0.367300	-0.641100	0.022500	-0.025700	0.038800
1627307244.372803	0.651900	-0.380400	-0.642500	0.032300	-0.040700	0.039400
1627307244.373300	0.655400	-0.390900	-0.643700	0.030700	-0.057500	0.033900
1627307244.373795	0.652700	-0.397300	-0.649400	0.015200	-0.076100	0.024700
1627307244.374289	0.657500	-0.397100	-0.654200	0.015200	-0.093500	0.012800
1627307244.374758	0.658700	-0.394900	-0.664100	0.023100	-0.108200	-0.001200
1627307244.375223	0.653200	-0.389500	-0.672200	0.022200	-0.120100	-0.008600
1627307244.375684	0.650500	-0.382800	-0.685400	0.044200	-0.125000	-0.013500
1627307244.376111	0.650300	-0.382200	-0.700100	0.071700	-0.124700	-0.014700
1627307244.376556	0.653400	-0.381600	-0.710100	0.084500	-0.122800	-0.017100
1627307244.376959	0.654200	-0.381300	-0.719500	0.096100	-0.118000	-0.020500
1627307244.377360	0.660000	-0.375400	-0.724200	0.104400	-0.109100	-0.024800
1627307244.377828	0.672500	-0.367600	-0.728900	0.111700	-0.101500	-0.027800
1627307244.378231	0.670000	-0.349400	-0.731600	0.102800	-0.095100	-0.023200
1627307244.378710	0.673200	-0.321700	-0.744500	0.073800	-0.092600	-0.004000
1627307244.379191	0.703700	-0.290600	-0.773200	0.070500	-0.095400	0.026600
1627307244.379954	0.715200	-0.245200	-0.809100	0.030400	-0.090800	0.081800
1627307244.380458	0.621900	-0.168200	-0.795400	-0.016000	-0.057800	0.202800
1627307244.380924	0.649400	-0.162000	-0.798000	0.276900	-0.009500	0.313700
1627307244.381368	0.677000	-0.205200	-0.711200	0.658700	0.028600	0.401000
1627307244.381880	0.717300	-0.274200	-0.627100	0.763800	0.008800	0.476200
1627307244.382327	0.730600	-0.330000	-0.600200	0.798000	-0.037600	0.498800
1627307244.382737	0.719100	-0.395800	-0.627000	0.867900	-0.068200	0.486200
1627307244.383194	0.699600	-0.456500	-0.655300	0.799500	-0.100900	0.433700
1627307244.383599	0.683800	-0.485200	-0.676800	0.694500	-0.113100	0.379900
1627307244.384003	0.676600	-0.493400	-0.670500	0.619900	-0.114900	0.316700
1627307244.384450	0.658000	-0.514400	-0.690200	0.488600	-0.104200	0.244300
1627307244.384851	0.654900	-0.522900	-0.715900	0.311700	-0.089600	0.179000
1627307244.385253	0.644500	-0.517600	-0.742800	0.160200	-0.071800	0.120600
1627307244.385702	0.623400	-0.505700	-0.758700	0.028000	-0.040100	0.057100
1627307244.386102	0.605300	-0.483400	-0.753700	-0.063300	-0.006200	0.016200
1627307244.386516	0.598500	-0.453400	-0.738900	-0.099100	0.027100	-0.015000
1627307244.386939	0.595100	-0.421400	-0.722400	-0.069100	0.059500	-0.038500
1627307244.387340	0.598000	-0.399300	-0.717700	-0.035500	0.076300	-0.051300
1627307244.387805	0.593600	-0.383700	-0.714400	-0.007100	0.083600	-0.051900
1627307244.388208	0.585800	-0.376600	-0.717800	0.044200	0.089400	-0.045200
1627307244.388608	0.586300	-0.388100	-0.720100	0.103400	0.096100	-0.043100
1627307244.389053	0.593500	-0.407200	-0.719500	0.099500	0.095200	-0.049200
1627307244.389453	0.594000	-0.417500	-0.718300	0.060100	0.096500	-0.067500
1627307244.389858	0.592400	-0.411700	-0.703000	0.029200	0.096500	-0.088900
1627307244.390306	0.584000	-0.395600	-0.667500	0.011800	0.089700	-0.103200
1627307244.390707	0.589800	-0.383700	-0.646900	-0.022100	0.076300	-0.116400
1627307244.391111	0.610800	-0.358400	-0.603100	-0.032800	0.048500	-0.126800
1627307244.391545	0.595900	-0.340000	-0.584600	-0.066100	0.016100	-0.119100
1627307244.391957	0.590100	-0.322900	-0.599100	-0.113400	-0.015600	-0.107800
1627307244.392428	0.576000	-0.305100	-0.587900	-0.106700	-0.041600	-0.087700
1627307244.392832	0.587400	-0.310900	-0.604400	-0.112800	-0.063600	-0.064200
1627307244.393235	0.590300	-0.314100	-0.624000	-0.185500	-0.076700	-0.044000
1627307244.393685	0.577300	-0.304400	-0.635100	-0.284800	-0.083100	-0.019000
1627307244.394088	0.590700	-0.296600	-0.639400	-0.315300	-0.083800	0.003000
1627307244.394515	0.592200	-0.281400	-0.616600	-0.355000	-0.090200	0.032100
1627307244.395028	0.595100	-0.265300	-0.599600	-0.422800	-0.115200	0.072100
1627307244.395439	0.590700	-0.259600	-0.605800	-0.425000	-0.137800	0.111200
1627307244.395841	0.586400	-0.265900	-0.617300	-0.406300	-0.165000	0.152400
1627307244.396293	0.589700	-0.281700	-0.622900	-0.407200	-0.203800	0.193000
1627307244.396723	0.595300	-0.296100	-0.633500	-0.401100	-0.248100	0.219000
1627307244.397238	0.596700	-0.303000	-0.639200	-0.394100	-0.292400	0.233300
1627307244.397747	0.595500	-0.308000	-0.663300	-0.402400	-0.346100	0.244900
1627307244.398278	0.586700	-0.302600	-0.685700	-0.389800	-0.383100	0.247400
1627307244.398821	0.588600	-0.290300	-0.706100	-0.369700	-0.413900	0.250400
1627307244.399293	0.592200	-0.273900	-0.733500	-0.361100	-0.434400	0.261700
1627307244.399738	0.583600	-0.239300	-0.723800	-0.366900	-0.438700	0.280700
1627307244.400186	0.556500	-0.202000	-0.707600	-0.391400	-0.439000	0.321000
1627307244.400622	0.527600	-0.155800	-0.671600	-0.381000	-0.451200	0.393100
1627307244.401075	0.502400	-0.152600	-0.666000	-0.339400	-0.476200	0.462400
1627307244.401542	0.502400	-0.189300	-0.664200	-0.322000	-0.514700	0.525000
1627307244.402005	0.532000	-0.250400	-0.674300	-0.353800	-0.572700	0.561100
1627307244.402459	0.544900	-0.312300	-0.699300	-0.424700	-0.615200	0.561100
1627307244.402914	0.559100	-0.339000	-0.720000	-0.578900	-0.653100	0.527200
1627307244.403368	0.564600	-0.343800	-0.795200	-0.753000	-0.655500	0.472500
1627307244.403827	0.570200	-0.319800	-0.867100	-0.888300	-0.625000	0.421200
1627307244.404283	0.558000	-0.274400	-0.927100	-1.030000	-0.564200	0.395800
1627307244.404742	0.553700	-0.227400	-0.997300	-1.150100	-0.448700	0.400100
1627307244.405198	0.583000	-0.200700	-1.043700	-1.198300	-0.320800	0.424200
1627307244.405652	0.598300	-0.179800	-1.061600	-1.292400	-0.202000	0.467000
1627307244.406111	0.582200	-0.162400	-1.045700	-1.418500	-0.069100	0.533900
1627307244.406567	0.601900	-0.166700	-1.036300	-1.429800	0.049400	0.604100
1627307244.407021	0.595200	-0.194900	-1.018700	-1.413000	0.135200	0.663100
1627307244.407654	0.589700	-0.222300	-0.976100	-1.454300	0.200600	0.716800
1627307244.408113	0.616200	-0.248800	-0.939800	-1.397500	0.235700	0.753500
1627307244.408568	0.657000	-0.292800	-0.930700	-1.297600	0.250700	0.775200
1627307244.409024	0.708500	-0.345900	-0.934000	-1.313200	0.263800	0.795900
1627307244.409479	0.772500	-0.393300	-0.956100	-1.336100	0.266900	0.813000
1627307244.409911	0.756600	-0.433200	-1.008900	-1.322000	0.268700	0.813000
1627307244.410388	0.704300	-0.425900	-1.060500	-1.404500	0.288900	0.792000
1627307244.410828	0.657600	-0.359000	-1.071500	-1.406600	0.361000	0.781900
1627307244.411251	0.649000	-0.288600	-1.056600	-1.295400	0.461100	0.803900
1627307244.411687	0.630500	-0.203900	-1.024800	-1.182400	0.570200	0.859800
1627307244.412098	0.576300	-0.107800	-0.983800	-1.155600	0.657200	0.964200
1627307244.412505	0.514500	-0.053800	-0.963700	-1.092600	0.701500	1.080600
1627307244.413077	0.459500	-0.052400	-0.946300	-0.965300	0.726600	1.208300
1627307244.413520	0.418300	-0.112300	-0.908300	-0.878500	0.726600	1.339600
1627307244.413962	0.419700	-0.199800	-0.878800	-0.800000	0.694800	1.411700
1627307244.414398	0.445200	-0.316900	-0.856200	-0.674500	0.647100	1.425700
1627307244.414813	0.480800	-0.431400	-0.828400	-0.737700	0.557400	1.361300
1627307244.415257	0.477300	-0.467200	-0.830600	-0.859000	0.477000	1.271800
1627307244.415676	0.480000	-0.475600	-0.865000	-0.816200	0.426600	1.154500
1627307244.416091	0.486600	-0.455400	-0.928100	-0.763100	0.395200	0.993600
1627307244.416530	0.491000	-0.402600	-0.985700	-0.832400	0.384800	0.886000
1627307244.416945	0.495700	-0.337800	-1.041400	-0.881900	0.401300	0.808200
1627307244.417359	0.492800	-0.266600	-1.120400	-0.889200	0.466900	0.763600
1627307244.417900	0.488500	-0.228600	-1.166300	-0.897500	0.558000	0.762300
1627307244.418475	0.491900	-0.213600	-1.191400	-0.891100	0.670100	0.783700
1627307244.418909	0.505400	-0.223000	-1.185800	-0.879700	0.818800	0.810900
1627307244.419353	0.522900	-0.239000	-1.144500	-0.893800	0.942500	0.826500
1627307244.419768	0.546000	-0.252800	-1.086800	-0.896200	1.039000	0.827700
1627307244.420210	0.569000	-0.256000	-1.015900	-0.907800	1.112900	0.811800
1627307244.420634	0.572900	-0.241800	-0.962500	-0.949400	1.139500	0.801700
1627307244.421049	0.576200	-0.233200	-0.922500	-0.951200	1.142900	0.795600
1627307244.421489	0.594800	-0.230200	-0.891800	-0.939900	1.123300	0.794700
1627307244.421907	0.600200	-0.228600	-0.871500	-0.942400	1.090600	0.793500
1627307244.422327	0.608200	-0.232100	-0.865500	-0.932600	1.060100	0.793200
1627307244.422770	0.613800	-0.232500	-0.866500	-0.910900	1.028300	0.791400
1627307244.423187	0.611700	-0.231200	-0.864700	-0.904800	1.000800	0.787100
1627307244.423603	0.616700	-0.230800	-0.871000	-0.887400	0.979500	0.785600
1627307244.424038	0.612100	-0.227200	-0.876600	-0.866900	0.970000	0.785600
1627307244.424443	0.610100	-0.226300	-0.881700	-0.843700	0.973000	0.787100
1627307244.424919	0.604200	-0.229200	-0.885000	-0.823900	0.986200	0.786200
1627307244.425373	0.594500	-0.238300	-0.890700	-0.817100	1.008200	0.784000
1627307244.425838	0.595200	-0.256100	-0.892800	-0.807100	1.040500	0.772700
1627307244.426274	0.603000	-0.268800	-0.877000	-0.787800	1.068600	0.755300
1627307244.426676	0.593900	-0.272700	-0.827900	-0.788100	1.080900	0.732100
1627307244.427079	0.624600	-0.274400	-0.778100	-0.781700	1.072900	0.700300
1627307244.427523	0.607100	-0.279200	-0.742700	-0.765500	1.053700	0.677400
1627307244.427999	0.634600	-0.288700	-0.752800	-0.754200	1.022500	0.642300
1627307244.428449	0.622700	-0.286000	-0.736500	-0.732200	0.979800	0.608400
1627307244.428908	0.623500	-0.275900	-0.741100	-0.740200	0.941900	0.585200
1627307244.429477	0.633400	-0.272000	-0.743400	-0.696800	0.913200	0.566300
1627307244.430196	0.635400	-0.260400	-0.748500	-0.681500	0.889700	0.549500
1627307244.430711	0.627100	-0.259200	-0.769400	-0.692200	0.885700	0.548800
1627307244.431129	0.624900	-0.260500	-0.776900	-0.644000	0.899100	0.545800
1627307244.431576	0.641700	-0.287600	-0.805100	-0.616800	0.930300	0.536000
1627307244.431995	0.639900	-0.278700	-0.759200	-0.633000	0.946500	0.521700
1627307244.432413	0.618300	-0.279800	-0.733200	-0.626200	0.963600	0.516800
1627307244.432854	0.616700	-0.290900	-0.694800	-0.573100	0.975500	0.507600
1627307244.433270	0.603900	-0.319300	-0.692500	-0.525800	0.983700	0.495700
