1627444867.931421	1.011500	0.075100	0.121700	-0.005600	0.024200	-0.007700
1627444867.935497	1.007200	0.075300	0.124300	-0.007400	0.018100	-0.000900
1627444867.936155	1.000400	0.079700	0.121900	-0.011700	0.013500	0.003600
1627444867.936809	0.997600	0.087900	0.126300	-0.013200	0.020600	0.005800
1627444867.937463	1.006300	0.091300	0.126100	0.008200	0.019600	0.008200
1627444867.938668	1.004600	0.083100	0.123800	0.011900	0.014800	0.014900
1627444867.939242	1.002800	0.078500	0.126800	0.010300	0.017200	0.018900
1627444867.939816	1.001800	0.072100	0.124900	0.007900	0.016000	0.022300
1627444867.940395	1.000900	0.067300	0.128300	-0.008000	0.014800	0.023800
1627444867.940954	1.005100	0.064100	0.131000	-0.031800	0.011400	0.024400
1627444867.941466	1.008200	0.073100	0.129900	-0.045300	0.006800	0.025600
1627444867.941977	1.001800	0.075000	0.121800	-0.043100	0.001000	0.030500
1627444867.942485	1.000700	0.078900	0.117100	-0.039500	0.007700	0.033000
1627444867.943005	1.006000	0.077600	0.112800	-0.036100	0.009300	0.033600
1627444867.943500	1.002100	0.069600	0.104900	-0.031200	0.013800	0.037200
1627444867.943965	0.996900	0.060500	0.103300	-0.045300	0.019900	0.040300
1627444867.944434	0.994100	0.054400	0.101300	-0.070300	0.026400	0.041200
1627444867.944900	0.994600	0.057000	0.104700	-0.104500	0.037400	0.044900
1627444867.945321	0.998500	0.063000	0.101100	-0.127400	0.042200	0.047600
1627444867.945785	0.997700	0.068200	0.098600	-0.132900	0.055100	0.049100
1627444867.946205	0.998300	0.066400	0.095600	-0.126800	0.063900	0.052800
1627444867.946624	0.993800	0.063500	0.094400	-0.135100	0.080400	0.056800
1627444867.947088	0.992800	0.058700	0.079200	-0.136900	0.103000	0.062300
1627444867.947509	0.993200	0.049300	0.036600	-0.180600	0.122300	0.070800
1627444867.947928	1.002200	0.036300	0.051600	-0.275900	0.118600	0.072400
1627444867.948391	0.998400	0.014600	0.073100	-0.303000	0.130200	0.073600
1627444867.948811	0.984700	-0.002700	0.065200	-0.334500	0.173300	0.070200
1627444867.949230	0.986600	-0.001300	0.043900	-0.414800	0.177200	0.068700
